"Name","State","Notes","User","Tags","Created","Runtime","Sweep","ae_layer","batch_size","branch1_layer","branch_layer","branch_weight","kl_weight","latent_dim","latent_space","learning_rate","loss_scalar","optimizer","var1","var2","var3","ae_loss","branch1_loss","branch_loss","epoch","kl","loss","recon_loss","v_ae_loss","v_branch1_loss","v_loss","vars"
"quiet-sweep-46","finished","-","sophied","","2022-03-19T14:13:06.000Z","33","nw19j5ha","9","489","10","","","","3","","0.003016943082948878","2.017022274996224","","","","","0.0032654947135597467","0.00494789145886898","","24","","0.008213385939598083","","0.006731727160513401","0.004761353135108948","0.011493080295622349",""
"morning-sweep-45","finished","-","sophied","","2022-03-19T14:11:48.000Z","76","nw19j5ha","7","144","7","","","","3","","0.002307429815360397","1.0118268761945333","","","","","0.0008559160633012652","0.00047907140105962753","","24","","0.0013349874643608928","","0.0016449352260679009","0.0004746274498756975","0.0021195625886321068",""
"scarlet-sweep-44","finished","-","sophied","","2022-03-19T14:10:57.000Z","45","nw19j5ha","14","377","9","","","","8","","0.001578196767687579","1.5656707986971885","","","","","0.0021289673168212175","0.004725364502519369","","24","","0.00685433205217123","","0.004624310415238142","0.004555161111056805","0.00917947106063366",""
"dauntless-sweep-43","finished","-","sophied","","2022-03-19T14:10:15.000Z","38","nw19j5ha","16","341","8","","","","2","","0.0027722162772042085","1.9614335840289985","","","","","0.029084181413054463","0.08202429860830307","","24","","0.11110848188400269","","0.054348889738321304","0.08540834486484528","0.13975723087787628",""
"earthy-sweep-42","finished","-","sophied","","2022-03-19T14:09:24.000Z","48","nw19j5ha","17","308","6","","","","6","","0.0004733578199191404","2.351748755635694","","","","","0.0002561006403993815","0.02408670075237751","","24","","0.02434280142188072","","0.0004616341029759497","0.024256449192762375","0.024718083441257477",""
"faithful-sweep-41","finished","-","sophied","","2022-03-19T14:08:43.000Z","37","nw19j5ha","12","351","7","","","","3","","0.001962195054992148","1.3688826272386605","","","","","0.0012504245387390256","0.003340464783832431","","24","","0.004590889438986778","","0.0024381696712225676","0.0033081804867833853","0.005746350158005953",""
"misty-sweep-40","finished","-","sophied","","2022-03-19T14:07:30.000Z","67","nw19j5ha","11","207","10","","","","8","","0.0027216547287634567","2.347352936550833","","","","","0.00006829726771684363","0.0009498866274952888","","24","","0.0010181838879361749","","0.0001761754392646253","0.0008767772233113647","0.001052952604368329",""
"fragrant-sweep-39","finished","-","sophied","","2022-03-19T14:06:43.000Z","45","nw19j5ha","12","272","7","","","","3","","0.004186553048950996","2.766480190729993","","","","","0.003709459444507957","0.02512967213988304","","24","","0.02883913181722164","","0.006504464894533157","0.025656893849372864","0.03216135874390602",""
"dulcet-sweep-38","finished","-","sophied","","2022-03-19T14:05:52.000Z","45","nw19j5ha","18","327","8","","","","5","","0.002607055846513703","2.359308493362392","","","","","0.000052712519391207024","0.0007974305190145969","","24","","0.0008501430274918675","","0.000160453564603813","0.001585831050761044","0.0017462846590206027",""
"silver-sweep-37","finished","-","sophied","","2022-03-19T14:05:15.000Z","32","nw19j5ha","8","404","9","","","","2","","0.0011246753502253174","1.44618166847782","","","","","0.008164477534592152","0.002335707191377878","","24","","0.010500185191631315","","0.016512665897607803","0.0024216696619987488","0.018934335559606552",""
"lemon-sweep-36","finished","-","sophied","","2022-03-19T14:04:34.000Z","36","nw19j5ha","17","500","9","","","","7","","0.00033584691155155055","2.7490135658232457","","","","","0.0053202910348773","0.045341964811086655","","24","","0.05066225677728653","","0.010966097936034204","0.04705047607421875","0.0580165758728981",""
"exalted-sweep-35","finished","-","sophied","","2022-03-19T14:03:47.000Z","44","nw19j5ha","8","357","7","","","","9","","0.00175455670932328","1.7950153310635455","","","","","0.003953060135245323","0.0313582681119442","","24","","0.03531132638454437","","0.007998978719115257","0.031707145273685455","0.03970612585544586",""
"iconic-sweep-34","finished","-","sophied","","2022-03-19T14:03:01.000Z","40","nw19j5ha","15","341","8","","","","2","","0.0030106823072195083","1.859534549559681","","","","","0.029084181413054463","0.08202429860830307","","24","","0.11110848188400269","","0.0543488934636116","0.08540834486484528","0.13975724577903748",""
"chocolate-sweep-33","finished","-","sophied","","2022-03-19T14:02:04.000Z","52","nw19j5ha","12","185","9","","","","1","","0.0007155829655616884","2.97891299408691","","","","","0.029084188863635063","0.08202429860830307","","24","","0.11110848933458328","","0.05434885993599892","0.08540834486484528","0.1397572010755539",""
"ethereal-sweep-32","finished","-","sophied","","2022-03-19T14:01:22.000Z","38","nw19j5ha","9","465","8","","","","8","","0.0024402982025230383","2.8962271399248536","","","","","0.0038888396229594946","0.03238801285624504","","24","","0.03627685084939003","","0.007968920283019543","0.03283705562353134","0.04080597683787346",""
"tough-sweep-31","finished","-","sophied","","2022-03-19T14:00:04.000Z","76","nw19j5ha","20","162","6","","","","5","","0.004394313493588967","1.5410641979274269","","","","","0.002901609987020493","0.013790241442620754","","24","","0.01669185236096382","","0.00178499857429415","0.012314832769334316","0.014099831692874432",""
"silvery-sweep-30","finished","-","sophied","","2022-03-19T13:59:08.000Z","55","nw19j5ha","9","248","4","","","","8","","0.0005592188794159482","1.741478627126236","","","","","0.005605409853160381","0.015365497209131718","","24","","0.0209709070622921","","0.011364706791937351","0.014869964681565762","0.026234671473503113",""
"crisp-sweep-29","finished","-","sophied","","2022-03-19T13:58:21.000Z","44","nw19j5ha","20","393","7","","","","8","","0.00119342596919571","2.9734290235053455","","","","","0.0006336512160487473","0.005912021268159151","","24","","0.006545672658830881","","0.0011093465145677328","0.005746887996792793","0.00685623474419117",""
"vibrant-sweep-28","finished","-","sophied","","2022-03-19T13:55:35.000Z","164","nw19j5ha","19","74","10","","","","7","","0.003847328510748068","2.4635283807614874","","","","","0.000022534670279128477","0.0004745109472423792","","24","","0.0004970456357114017","","0.0000741522599128075","0.000525937823113054","0.0006000900757499039",""
"confused-sweep-27","finished","-","sophied","","2022-03-19T13:54:39.000Z","50","nw19j5ha","11","259","5","","","","2","","0.004088477686491279","2.2826483466200314","","","","","0.002128125401213765","0.02566424198448658","","24","","0.027792368084192276","","0.004465909209102392","0.025304092094302177","0.029770001769065857",""
"absurd-sweep-26","finished","-","sophied","","2022-03-19T13:53:16.000Z","76","nw19j5ha","15","146","6","","","","3","","0.002419279397343405","1.681032144439317","","","","","0.0025991317816078663","0.003605281701311469","","24","","0.006204413250088692","","0.004996802657842636","0.0035970453172922134","0.00859384797513485",""
"distinctive-sweep-25","finished","-","sophied","","2022-03-19T13:52:35.000Z","39","nw19j5ha","14","409","5","","","","6","","0.0010036928488652884","1.1847739190777429","","","","","0.003254848998039961","0.005967152304947376","","24","","0.00922200083732605","","0.005881506018340588","0.005947884637862444","0.01182939112186432",""
"morning-sweep-24","finished","-","sophied","","2022-03-19T13:51:43.000Z","49","nw19j5ha","12","251","7","","","","4","","0.0019163152300329617","2.9034103230777566","","","","","0.0005235496792010963","0.0036054071970283985","","24","","0.004128956701606512","","0.0009500361047685146","0.0035603924188762903","0.004510428756475449",""
"helpful-sweep-23","finished","-","sophied","","2022-03-19T13:50:57.000Z","44","nw19j5ha","13","281","9","","","","2","","0.004771759048496061","2.7751534769681547","","","","","0.000009890897672448771","0.000451002357294783","","24","","0.0004608932649716735","","0.000048708196118241176","0.0004608077579177916","0.0005095159285701811",""
"twilight-sweep-22","finished","-","sophied","","2022-03-19T13:49:55.000Z","58","nw19j5ha","7","228","5","","","","7","","0.004916273663779647","2.437276998246664","","","","","0.0003671848971862346","0.001021217554807663","","24","","0.001388402422890067","","0.0006646946421824396","0.0013540452346205711","0.0020187399350106716",""
"helpful-sweep-21","finished","-","sophied","","2022-03-19T13:49:03.000Z","47","nw19j5ha","17","316","9","","","","5","","0.0013108640612618243","1.3269174001383237","","","","","0.0007031398126855493","0.0011757907923310995","","24","","0.0018789306050166488","","0.0011491166660562158","0.0011557817924767733","0.002304898574948311",""
"avid-sweep-20","finished","-","sophied","","2022-03-19T13:48:11.000Z","46","nw19j5ha","7","375","10","","","","9","","0.0012822958111501864","1.9813962638011748","","","","","0.001798700774088502","0.0008454652852378786","","24","","0.0026441661175340414","","0.0033133719116449356","0.0008808339480310678","0.00419420562684536",""
"dutiful-sweep-19","finished","-","sophied","","2022-03-19T13:45:06.000Z","180","nw19j5ha","19","52","7","","","","2","","0.0009419371803002132","2.884220066810929","","","","","0.00012147337838541716","0.011243101209402084","","24","","0.011364574544131756","","0.0003030649677384645","0.01117952447384596","0.01148258987814188",""
"chocolate-sweep-18","finished","-","sophied","","2022-03-19T13:43:12.000Z","111","nw19j5ha","18","93","8","","","","4","","0.0028661590400420726","1.0064507726276064","","","","","0.00001843776408350095","0.0006258095963858068","","24","","0.0006442473386414349","","0.00007248302426887676","0.00059847766533494","0.0006709606968797743",""
"fresh-sweep-17","finished","-","sophied","","2022-03-19T13:42:26.000Z","44","nw19j5ha","15","363","4","","","","7","","0.0048764401822765065","1.021600099241247","","","","","0.000507851131260395","0.003405624534934759","","24","","0.003913475666195154","","0.0011567618930712342","0.003126921597868204","0.0042836833745241165",""
"neat-sweep-16","finished","-","sophied","","2022-03-19T13:41:44.000Z","39","nw19j5ha","19","464","10","","","","5","","0.0024291504967512267","2.0342921250891273","","","","","0.003315462963655591","0.006317913066595793","","24","","0.009633376263082027","","0.0067696706391870975","0.006049559451639652","0.012819230556488035",""
"leafy-sweep-15","finished","-","sophied","","2022-03-19T13:41:03.000Z","39","nw19j5ha","11","366","9","","","","4","","0.003321965301692317","1.8967290547278317","","","","","0.00008107211033347994","0.0004446366219781339","","24","","0.0005257087177596986","","0.0002060768019873649","0.0005221320898272097","0.0007282089209184051",""
"honest-sweep-14","finished","-","sophied","","2022-03-19T13:40:11.000Z","46","nw19j5ha","19","372","7","","","","8","","0.0020963453287979965","1.545911727000277","","","","","0.00012174183211755008","0.0017469387967139482","","24","","0.0018686805851757529","","0.0002670232788659632","0.000489161117002368","0.0007561843958683312",""
"happy-sweep-13","finished","-","sophied","","2022-03-19T13:39:20.000Z","45","nw19j5ha","9","322","6","","","","8","","0.004177804016167072","2.1896427917031813","","","","","0.0002503315336070955","0.0007075160974636674","","24","","0.0009578476310707628","","0.0004918185877613723","0.0005819515790790319","0.0010737702250480652",""
"dainty-sweep-12","finished","-","sophied","","2022-03-19T13:17:37.000Z","91","nw19j5ha","7","118","6","","","","7","","0.001406228581461652","2.6502362072222256","","","","","0.0020369309931993484","0.0008061902481131256","","24","","0.002843121299520135","","0.004096120595932007","0.0007941378280520439","0.004890258423984051",""
"lucky-sweep-11","finished","-","sophied","","2022-03-19T13:15:43.000Z","112","nw19j5ha","12","93","10","","","","8","","0.003828731688283254","1.3047872277787929","","","","","0.00007478567567886785","0.00006023794048815034","","24","","0.00013502361252903938","","0.0001820889592636377","0.00006629728159168735","0.0002483862335793674",""
"dainty-sweep-10","finished","-","sophied","","2022-03-19T13:15:07.000Z","34","nw19j5ha","18","394","7","","","","6","","0.002520534616845729","1.242506521683841","","","","","0.00015761588292662054","0.0015777386724948883","","24","","0.0017353545408695936","","0.00031722665880806744","0.0016539504285901785","0.0019711770582944155",""
"trim-sweep-9","finished","-","sophied","","2022-03-19T13:14:00.000Z","62","nw19j5ha","19","180","9","","","","5","","0.0047621039867739","1.3474963827042754","","","","","0.000053536161431111395","0.00007304436439881101","","24","","0.00012658053310588002","","0.00016261046403087676","0.00008661727770231664","0.0002492277417331934",""
"dandy-sweep-8","finished","-","sophied","","2022-03-19T13:13:24.000Z","30","nw19j5ha","8","429","6","","","","9","","0.0007424345251402496","2.2419166864231923","","","","","0.005900267511606216","0.04281698912382126","","24","","0.048717256635427475","","0.011916318908333778","0.044247716665267944","0.056164033710956573",""
"dainty-sweep-7","finished","-","sophied","","2022-03-19T13:12:27.000Z","53","nw19j5ha","13","216","6","","","","8","","0.0023563308435355997","2.270408469231063","","","","","0.00008764489757595584","0.00033001325209625065","","24","","0.0004176581569481641","","0.00023019973014015704","0.00036590953823179007","0.0005961092538200319",""
"comic-sweep-6","finished","-","sophied","","2022-03-19T13:11:35.000Z","49","nw19j5ha","16","159","8","","","","1","","0.0027289569690953576","2.03000892879506","","","","","0.002150613581761718","0.0006495778798125684","","24","","0.002800191519781947","","0.0036744175013154745","0.0006262858514674008","0.004300703294575214",""
"smart-sweep-5","finished","-","sophied","","2022-03-19T13:10:48.000Z","42","nw19j5ha","11","301","6","","","","8","","0.0017976297064315177","1.0210512609608626","","","","","0.00032185815507546067","0.0008497829549014568","","24","","0.0011716410517692566","","0.0006044320180080831","0.0008744414080865681","0.0014788734260946512",""
"lunar-sweep-4","finished","-","sophied","","2022-03-19T13:07:53.000Z","171","nw19j5ha","15","64","4","","","","8","","0.0025491341290362736","1.3125988057210218","","","","","0.0000022006991002854193","0.001107415184378624","","24","","0.0011096158996224403","","0.00000844613168737851","0.0010893770959228275","0.0010978232603520155",""
"restful-sweep-3","finished","-","sophied","","2022-03-19T13:06:46.000Z","64","nw19j5ha","20","197","4","","","","9","","0.002370366271098595","2.0698738575243727","","","","","0.00004773756882059388","0.00033614272251725197","","24","","0.0003838802804239094","","0.00011472072947071864","0.00034867602516897023","0.00046339674736373127",""
"solar-sweep-2","finished","-","sophied","","2022-03-19T13:06:15.000Z","28","nw19j5ha","12","385","10","","","","4","","0.004738270133294357","2.716464585269896","","","","","0.0007487257244065404","0.001181874074973166","","24","","0.0019305997993797064","","0.0012345334980636835","0.0013595431810244918","0.0025940765626728535",""
"divine-sweep-1","finished","-","sophied","","2022-03-19T13:05:43.000Z","28","nw19j5ha","17","433","5","","","","4","","0.0005416910245678771","1.9691280167773664","","","","","0.02952827140688896","0.11325772851705553","","24","","0.14278599619865415","","0.055168647319078445","0.11415716260671616","0.1693258136510849",""
"stilted-sweep-8","crashed","-","sophied","","2022-03-19T13:02:21.000Z","7886","","15","142","10","","","","5","","0.0048754625622787024","2.899954665585004","","","","","","","","","","","","","","",""
"still-sweep-7","finished","-","sophied","","2022-03-19T13:01:39.000Z","38","","9","267","10","","","","5","","0.002395249859272446","1.3550631211295352","","","","","0.0005158109706826508","0.0002722770150285214","","24","","0.0007880879566073418","","0.0005022207042202353","0.0003099319583270699","0.0008121526334434748",""
"pious-sweep-6","finished","-","sophied","","2022-03-19T13:00:53.000Z","43","","20","284","4","","","","8","","0.004645911874536216","1.124128227810934","","","","","0.0006454488611780107","0.000795808038674295","","24","","0.0014412568416446447","","0.0005820852820761502","0.0008996505057439208","0.001481735846027732",""
"wobbly-sweep-5","finished","-","sophied","","2022-03-19T12:59:49.000Z","61","","12","168","9","","","","6","","0.0029784769984046453","1.7439830660947235","","","","","0.00006121033220551908","0.0001921123475767672","","24","","0.0002533226797822863","","0.0001008909530355595","0.0001787140645319596","0.0002796050102915615",""
"hearty-sweep-4","finished","-","sophied","","2022-03-19T12:59:18.000Z","30","","17","379","9","","","","2","","0.0006143096407492699","2.862955061409412","","","","","0.003862227313220501","0.04370677098631859","","24","","0.047568999230861664","","0.004224484320729971","0.04385404661297798","0.04807852953672409",""
"distinctive-sweep-3","finished","-","sophied","","2022-03-19T12:58:16.000Z","56","","11","154","9","","","","2","","0.0039018455825598","1.0520492510000152","","","","","0.00019126551342196765","0.0005294629954732955","","24","","0.0007207285379990935","","0.00025549839483574033","0.0005443863337859511","0.0007998847286216915",""
"ruby-sweep-5","finished","-","sophied","","2022-03-19T12:57:35.000Z","37","","7","373","5","","","","9","","0.001217659453430497","2.967200386332145","","","","","0.011580603197216988","0.003430375596508384","","24","","0.015010979026556017","","0.01161867007613182","0.003328352002426982","0.014947022311389446",""
"iconic-cherry-70","crashed","-","sophied","","2022-03-19T12:43:20.000Z","9041","","","","","","","","","","","","","","","","","","","","","","","","","",""
"polar-sweep-100","finished","-","sophied","","2022-03-19T02:37:02.000Z","31","ycrjx75p","","298","","","","","9","","0.0031314404775312048","1.705885881256793","","","","","0.0014256032882258296","0.001391748548485339","","24","","0.0028173518367111683","","","","",""
"spring-sweep-99","finished","-","sophied","","2022-03-19T02:36:12.000Z","44","ycrjx75p","","154","","","","","3","","0.0030298587613158756","1.3831237985855924","","","","","0.0007872763671912253","0.001657647779211402","","24","","0.0024449240881949663","","","","",""
"volcanic-sweep-98","finished","-","sophied","","2022-03-19T02:35:41.000Z","25","ycrjx75p","","477","","","","","5","","0.0015241096381118334","1.1507991837748772","","","","","0.003836746560409665","0.0038478821516036983","","24","","0.00768462847918272","","","","",""
"laced-sweep-97","finished","-","sophied","","2022-03-19T02:35:05.000Z","34","ycrjx75p","","261","","","","","10","","0.001712249124271046","1.9769344646583025","","","","","0.004471776075661182","0.0004285326576791704","","24","","0.004900308791548014","","","","",""
"jolly-sweep-96","finished","-","sophied","","2022-03-19T02:34:35.000Z","27","ycrjx75p","","414","","","","","6","","0.004287104968078846","2.6345949299658","","","","","0.0018268902786076069","0.0010960974032059312","","24","","0.002922987565398216","","","","",""
"drawn-sweep-95","finished","-","sophied","","2022-03-19T02:34:04.000Z","29","ycrjx75p","","350","","","","","9","","0.004586193662877067","2.2986690091026283","","","","","0.0008564076852053404","0.0013249889016151428","","24","","0.002181396586820483","","","","",""
"iconic-sweep-94","finished","-","sophied","","2022-03-19T02:33:29.000Z","31","ycrjx75p","","285","","","","","7","","0.002709544897502186","1.326003562389782","","","","","0.0006617179024033248","0.0008971760398708284","","24","","0.0015588939422741532","","","","",""
"tough-sweep-93","finished","-","sophied","","2022-03-19T02:32:53.000Z","30","ycrjx75p","","485","","","","","6","","0.0042473621287957225","1.1879473158996825","","","","","0.0015961151802912354","0.0010544310789555311","","24","","0.0026505463756620884","","","","",""
"sweepy-sweep-92","finished","-","sophied","","2022-03-19T02:31:37.000Z","70","ycrjx75p","","83","","","","","4","","0.002194505607676226","2.644270547014316","","","","","0.000188080026418902","0.0001815736322896555","","24","","0.0003696536587085575","","","","",""
"lunar-sweep-91","finished","-","sophied","","2022-03-19T02:30:46.000Z","49","ycrjx75p","","139","","","","","7","","0.004132073904213446","2.3300166510844655","","","","","0.0005245750653557479","0.0003228457644581795","","24","","0.0008474208298139274","","","","",""
"smart-sweep-90","finished","-","sophied","","2022-03-19T02:30:15.000Z","26","ycrjx75p","","446","","","","","7","","0.0004610293920156103","2.3937581334028932","","","","","0.013927718624472618","0.027705645188689232","","24","","0.04163336381316185","","","","",""
"playful-sweep-89","finished","-","sophied","","2022-03-19T02:29:45.000Z","29","ycrjx75p","","340","","","","","6","","0.004463911571846153","2.3133848380355664","","","","","0.0011334512382745745","0.000748259830288589","","24","","0.0018817110685631633","","","","",""
"frosty-sweep-88","finished","-","sophied","","2022-03-19T02:29:14.000Z","29","ycrjx75p","","357","","","","","5","","0.000915323479748938","1.614910081107256","","","","","0.009856403805315496","0.0410873144865036","","24","","0.05094371736049652","","","","",""
"youthful-sweep-87","finished","-","sophied","","2022-03-19T02:28:33.000Z","36","ycrjx75p","","317","","","","","5","","0.00476309934294868","2.9392459798874637","","","","","0.0010347774950787425","0.0014197129057720304","","24","","0.002454490400850773","","","","",""
"smart-sweep-86","finished","-","sophied","","2022-03-19T02:27:27.000Z","60","ycrjx75p","","98","","","","","3","","0.001558511338761411","2.665712894285455","","","","","0.0007597548537887633","0.00032660277793183923","","24","","0.0010863576317206023","","","","",""
"serene-sweep-85","finished","-","sophied","","2022-03-19T02:26:06.000Z","79","ycrjx75p","","76","","","","","9","","0.0015974464408997297","2.419605578992897","","","","","0.00048078762483783066","0.00007855195872252807","","24","","0.0005593395908363163","","","","",""
"morning-sweep-84","finished","-","sophied","","2022-03-19T02:25:10.000Z","50","ycrjx75p","","133","","","","","8","","0.0004340771551265424","2.0966109033264324","","","","","0.00005191815580474213","0.0008147044572979212","","24","","0.0008666226058267057","","","","",""
"charmed-sweep-83","finished","-","sophied","","2022-03-19T02:24:39.000Z","26","ycrjx75p","","489","","","","","10","","0.0020799236916809525","2.290664333288771","","","","","0.0003426481853239238","0.0005675918655470014","","24","","0.0009102400508709252","","","","",""
"hardy-sweep-82","finished","-","sophied","","2022-03-19T02:24:09.000Z","25","ycrjx75p","","432","","","","","5","","0.0011639361979002107","2.7344498186972936","","","","","0.01036493293941021","0.015645762905478477","","24","","0.026010695844888687","","","","",""
"faithful-sweep-81","finished","-","sophied","","2022-03-19T02:23:33.000Z","34","ycrjx75p","","260","","","","","9","","0.0025225241274419484","1.7493413436566403","","","","","0.00011127993639092892","0.0003034597320947796","","24","","0.0004147396539337933","","","","",""
"dainty-sweep-80","finished","-","sophied","","2022-03-19T02:22:53.000Z","38","ycrjx75p","","200","","","","","6","","0.0023959531868068054","2.977227469892022","","","","","0.006425508763641119","0.00852161180227995","","24","","0.01494712010025978","","","","",""
"magic-sweep-79","finished","-","sophied","","2022-03-19T02:22:27.000Z","24","ycrjx75p","","498","","","","","5","","0.002310333024672476","2.8426500536197854","","","","","0.011587027460336683","0.030003994703292847","","24","","0.04159102216362953","","","","",""
"worldly-sweep-78","finished","-","sophied","","2022-03-19T02:21:57.000Z","26","ycrjx75p","","370","","","","","1","","0.001933682320432617","2.547775174291638","","","","","0.0025261237751692533","0.0027689016424119473","","24","","0.005295025184750557","","","","",""
"absurd-sweep-77","finished","-","sophied","","2022-03-19T02:21:26.000Z","29","ycrjx75p","","340","","","","","1","","0.001677046101175875","1.4704403714202097","","","","","0.05816980078816414","0.08202429860830307","","24","","0.1401941031217575","","","","",""
"denim-sweep-76","finished","-","sophied","","2022-03-19T02:20:55.000Z","29","ycrjx75p","","366","","","","","9","","0.004857893225401573","1.654564130654146","","","","","0.0006455470575019717","0.0011363611556589603","","24","","0.001781908213160932","","","","",""
"silvery-sweep-75","finished","-","sophied","","2022-03-19T02:20:14.000Z","36","ycrjx75p","","227","","","","","10","","0.0033438826866576668","1.7431701818227143","","","","","0.0017667667707428336","0.001001202268525958","","24","","0.00276796892285347","","","","",""
"giddy-sweep-74","finished","-","sophied","","2022-03-19T02:19:39.000Z","31","ycrjx75p","","415","","","","","6","","0.004672566843075807","1.4886017520099015","","","","","0.003623472061008215","0.0010905131930485368","","24","","0.00471398513764143","","","","",""
"fancy-sweep-73","finished","-","sophied","","2022-03-19T02:18:53.000Z","39","ycrjx75p","","183","","","","","9","","0.001042748101142362","2.4605727936339905","","","","","0.0024840848054736853","0.021372325718402863","","24","","0.02385641075670719","","","","",""
"zany-sweep-72","finished","-","sophied","","2022-03-19T02:18:22.000Z","27","ycrjx75p","","401","","","","","8","","0.0039483280849901","1.2011886065239954","","","","","0.008221167139708996","0.006069779396057129","","24","","0.014290946535766125","","","","",""
"frosty-sweep-71","finished","-","sophied","","2022-03-19T02:17:31.000Z","48","ycrjx75p","","140","","","","","1","","0.0008470434528618131","1.6845579309289898","","","","","0.05816836282610893","0.08202429860830307","","24","","0.1401926577091217","","","","",""
"robust-sweep-70","finished","-","sophied","","2022-03-19T02:16:25.000Z","65","ycrjx75p","","95","","","","","10","","0.001983406352075286","2.0143491794659685","","","","","0.00018004514276981354","0.0006888052448630333","","24","","0.0008688503876328468","","","","",""
"iconic-sweep-69","finished","-","sophied","","2022-03-19T02:15:49.000Z","35","ycrjx75p","","268","","","","","9","","0.002013923256154196","1.2527212252220412","","","","","0.003328012302517891","0.0010694541269913316","","24","","0.004397466313093901","","","","",""
"apricot-sweep-68","finished","-","sophied","","2022-03-19T02:15:14.000Z","30","ycrjx75p","","315","","","","","2","","0.0034017660195956624","1.3659111621780928","","","","","0.0007062898948788643","0.003952729981392622","","24","","0.004659019876271486","","","","",""
"dazzling-sweep-67","finished","-","sophied","","2022-03-19T02:14:33.000Z","39","ycrjx75p","","209","","","","","7","","0.0037856782672937273","2.560764918983021","","","","","0.00017145862511824816","0.00094587478088215","","24","","0.0011173334205523131","","","","",""
"solar-sweep-66","finished","-","sophied","","2022-03-19T02:14:03.000Z","28","ycrjx75p","","358","","","","","5","","0.000675532513042311","2.7537818649831785","","","","","0.01297339703887701","0.006869105156511068","","24","","0.01984250172972679","","","","",""
"polished-sweep-65","finished","-","sophied","","2022-03-19T02:13:32.000Z","28","ycrjx75p","","372","","","","","7","","0.0035626096844504334","2.8026666888895377","","","","","0.0007065114914439619","0.0006628935225307941","","24","","0.001369405072182417","","","","",""
"gallant-sweep-64","finished","-","sophied","","2022-03-19T02:12:51.000Z","37","ycrjx75p","","205","","","","","4","","0.0009706407587717532","2.558052519203432","","","","","0.0016856605652719736","0.000916249817237258","","24","","0.0026019103825092316","","","","",""
"solar-sweep-63","finished","-","sophied","","2022-03-19T02:12:11.000Z","34","ycrjx75p","","250","","","","","1","","0.0035225228770625703","2.4978474032343394","","","","","0.05816836282610893","0.08202429860830307","","24","","0.1401926577091217","","","","",""
"stilted-sweep-62","finished","-","sophied","","2022-03-19T02:11:40.000Z","25","ycrjx75p","","465","","","","","2","","0.0012048797518958612","1.4153114437980263","","","","","0.010065090842545033","0.022440563887357712","","24","","0.03250565379858017","","","","",""
"swift-sweep-61","finished","-","sophied","","2022-03-19T02:11:09.000Z","28","ycrjx75p","","388","","","","","1","","0.004183541040111494","1.39838755019034","","","","","0.05816836282610893","0.08202429860830307","","24","","0.1401926577091217","","","","",""
"fragrant-sweep-60","finished","-","sophied","","2022-03-19T02:10:18.000Z","47","ycrjx75p","","146","","","","","7","","0.0009351043977662388","2.735488222623516","","","","","0.0020314042922109365","0.0008678677259013057","","24","","0.0028992719016969204","","","","",""
"feasible-sweep-59","finished","-","sophied","","2022-03-19T02:09:58.000Z","18","ycrjx75p","","464","","","","","6","","0.000907740073105084","2.570724177065739","","","","","0.0053426050581038","0.03169068694114685","","24","","0.03703329339623451","","","","",""
"skilled-sweep-58","finished","-","sophied","","2022-03-19T02:09:37.000Z","17","ycrjx75p","","482","","","","","1","","0.004185185381440728","2.218087180943634","","","","","0.012819812633097172","0.0017872885800898075","","24","","0.014607101678848268","","","","",""
"glad-sweep-57","finished","-","sophied","","2022-03-19T02:09:17.000Z","19","ycrjx75p","","380","","","","","8","","0.0035111358081900018","1.83011570636768","","","","","0.0008321904460899532","0.002039151731878519","","24","","0.002871342236176133","","","","",""
"breezy-sweep-56","finished","-","sophied","","2022-03-19T02:08:46.000Z","27","ycrjx75p","","240","","","","","6","","0.003201309032594101","2.380216706649757","","","","","0.0004397873126436025","0.0012760505778715014","","24","","0.0017158378614112737","","","","",""
"charmed-sweep-55","finished","-","sophied","","2022-03-19T02:08:21.000Z","20","ycrjx75p","","433","","","","","8","","0.004133637495671764","2.7332812067685373","","","","","0.0003371183411218226","0.002188879530876875","","24","","0.0025259978137910366","","","","",""
"smart-sweep-54","finished","-","sophied","","2022-03-19T02:07:20.000Z","59","ycrjx75p","","93","","","","","2","","0.004403136322424156","2.070134568860283","","","","","0.05816836282610893","0.08202429860830307","","24","","0.1401926577091217","","","","",""
"glorious-sweep-53","finished","-","sophied","","2022-03-19T02:06:06.000Z","72","ycrjx75p","","74","","","","","5","","0.0009242894971731872","1.548922360715258","","","","","0.0006234037573449314","0.0004406441876199096","","24","","0.0010640479158610106","","","","",""
"summer-sweep-52","finished","-","sophied","","2022-03-19T02:04:54.000Z","69","ycrjx75p","","87","","","","","7","","0.0035213756403685787","2.0583832579806822","","","","","0.00023689317458774897","0.00007514967728639022","","24","","0.0003120428591500968","","","","",""
"jolly-sweep-51","finished","-","sophied","","2022-03-19T02:04:28.000Z","20","ycrjx75p","","457","","","","","6","","0.00414009805567264","2.2968942182221133","","","","","0.000196673339814879","0.003442140994593501","","24","","0.0036388144362717863","","","","",""
"amber-sweep-50","finished","-","sophied","","2022-03-19T02:03:51.000Z","33","ycrjx75p","","258","","","","","7","","0.000876412601925866","1.7828343849715618","","","","","0.0008463285048492253","0.00137221603654325","","24","","0.0022185444831848145","","","","",""
